id,canonicalized_smiles,taste
9583,CC(NC(=O)C(CC(N)=O)NC(=O)C(N)Cc1ccccc1)C(=O)NC(CCCCN)C(=O)O,sweet
9584,COc1nc2c(N)ncnc2n1C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet
9585,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(C(O)C(O)C(O)C(C)O)C(O)C(O)C4O)cc3O2)cc1O,sweet
9586,NC(=O)CC(N)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet
9587,COc1ccc(-c2cc(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3o2)cc1O,sweet
9588,COc1cc(C2Oc3cc(O)cc(O)c3C(=O)C2OC2OC(CO)C(O)C(O)C2O)ccc1O,sweet
9589,CCC(C)Oc1cc2oc3cc(OC(C)CC)c(OC4OC(CO)C(O)C(O)C4O)c(O)c3c(=O)c2cc1OC(C)CC,sweet
9590,NCCCCc1nc2c(N)ncnc2n1C1(N)OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet
9591,CC(C)COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet
9592,Nc1nc(N)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)O)O3)c2n1,sweet
9593,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet
9594,CCCCCCCCCC(=O)NC(CC(=O)OC)C(=O)NC(Cc1ccccc1)C(=O)OC,sweet
9595,CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C3(C)CC4O)OCC(O)C2O)C(O)C(O)C1OC1OCC(O)C(O)C1O,sweet
9596,COP(=O)(O)COC1C(O)C(CO)OC1n1cnc2c(N)ncnc21,sweet
9597,CCOC(C)(C)CCc1c(O)cc(OC)c(C(=O)C=Cc2ccc(O)cc2)c1O,bitter
9598,COc1ccc2c(c1OC)C(=O)OC2,bitter
9599,CC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)O)C(C)C,sweet
9600,CC(=O)C(C)=O,sweet
9601,OCC1OC(OC2C(CO)OC(OC3C(O)C(O)OC(CO)C3O)C(O)C2O)C(O)C(O)C1O,sweet
9602,C=CCCCCCCCCC(=O)OCC(C)C,undefined
9603,CCC(=O)OCC1CCCO1,undefined
9604,CC(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,sweet
9605,COP(=O)(O)OC1C(O)C(COP(=O)(O)O)OC1n1cnc2c(N)ncnc21,sweet
9606,COc1cc(O)c2c(=O)cc(-c3ccc(OC)c(OC4OC(CO)C(O)C(O)C4O)c3)oc2c1,sweet
9607,CCC(=O)c1ccc[nH]1,undefined
9608,C=C(C)C1CC=C(C)C(OC(=O)CC)C1,sweet
9609,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)NC(CC(N)=O)C(=O)O,sweet
9610,Cc1nccnc1C,undefined
9611,COc1c(O)cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)cc1O,sweet
9612,OC(COCC(O)C1OC(O)C(O)C1O)C1OC(O)C(O)C1O,sweet
9613,CC1=C(O)C(=O)CC(OC2CC(C)(C)CC3C4=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7OC7OC(C(=O)O)C(O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(C)(CO)C6CCC5(C)C4(C)CCC23C)O1,sweet
9614,CC#CCC(=O)O,sour
9615,CC(O)C(NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet
9616,C=CC12CN(C)C3C4COC(CC41)C1(C(=O)Nc4ccccc41)C32,bitter
9617,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet
9618,CC=CCCC=CC=O,undefined
9619,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,bitter
9620,CC(C)CC(NC(=O)C(CC(N)=O)NC(=O)C(N)Cc1ccccc1)C(=O)O,sweet
9621,CCOc1nc2c(N)ncnc2n1C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet
9622,CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CC(=O)C7(C)CCC56C)C4(C)C)OC(C(=O)O)C(O)C3O)OC(CO)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,sweet
9623,CCCCCCCCCCCCCCC(=O)O,undefined
9624,CC(NC(=O)C(N)CCCCN)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,sweet
9625,Cc1ccccc1SCC(=O)O,sour
9626,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1OP(=O)(O)O,sweet
9627,COC(C)C1CCC=C(C)C1,bitter
9628,COc1cc([N+](=O)[O-])c(C2OCc3ccccc3S2)cc1O,undefined
9629,CCCCCC(O)(O)OC1OC(C)C(O)C(O)C1O,sweet
9630,Nc1ncnc2c1ncn2C1OC(CO[PH+]([O-])OP(=O)(O)O)C(O)C1O,sweet
9631,CC1(C)CCC2(C(=O)OC3OCC(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet
9632,COc1cc(C2Oc3cc(OC4OC(CO)C(O)C(O)C4O)cc(O)c3C(=O)C2O)ccc1OC1OC(CO)C(O)C(O)C1O,sweet
9633,CSc1cccc2c1C(=O)NS2(=O)=O,sweet
9634,CC=CSC=CC,undefined
9635,O=C(O)[C@H]1CC=CC[C@H]1C(=O)O,sour
9636,COc1ccc(C2Cc3cccc(O)c3CO2)cc1O,sweet
9637,CC[Sn]1(CC)OC2C(O)OC(CO)C(O)C2O1,sweet
9638,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(OC3OC(CO)C(O)C(O)C3O)c(O)c12,sweet
9639,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(O)C(O)C1OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O,sweet
9640,COc1cc(C(=O)OC2C3C=COC(OC4OC(CO)C(O)C(O)C4O)C3C3(CO)OC23)ccc1O,bitter
9641,COc1cc(O)c2c(=O)c3c(O)c(OC4OC(CO)C(O)C(O)C4O)ccc3oc2c1OC,sweet
9642,Cn1cnc2[nH]c(=O)cnc2c1=O,sour
9643,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CCc1ccccc1,sweet
9644,O=c1cc(-c2ccccc2)oc2cccc(O)c12,bitter
9645,COC(=O)CCNC(=O)C(Cc1ccccc1)NC(Cc1ccccc1)C(=O)O,sweet
9646,C[N+](C)(C)CC(=O)[O-],undefined
9647,C[N+](C)(C)CC(=O)[O-],sweet
9648,C[N+](C)(C)CC(=O)[O-],umami
9649,C[N+]1(C)CCCC1C(=O)[O-],sweet
9650,C[N+]1(C)CCCC1C(=O)[O-],bitter
9651,C/C(=C\CO)CCC1=C(CO)CC(OC2OCC(O)C(O)C2O)C2C(C)(CO)CCCC12C,sweet
9652,C/C(=C\CO)CCC1=C(CO)CC(OC2OCC(O)C(O)C2O)C2C(C)(CO)CCCC12C,bitter
9653,C/C(=C\CO)CCC1C(C)(O)CC(OC2OCC(O)C(O)C2O)C2C(C)(C)CC(O)CC21C,sweet
9654,C/C(=C\CO)CCC1C(C)(O)CC(OC2OCC(O)C(O)C2O)C2C(C)(C)CC(O)CC21C,bitter
9655,C#N,undefined
9656,C#N,bitter
9657,C=C(C)C1CC(=O)C2(C)OC2C1,undefined
9658,C=C(C)C1CC(=O)C2(C)OC2C1,sweet
9659,C=C(C)C1CC=C(C)C(=O)C1,undefined
9660,C=C(C)C1CC=C(C)C(=O)C1,sweet
9661,C=C(C)C1CC=C(C)CC1,sweet
9662,C=C(C)C1CC=C(C)CC1,undefined
9663,C=C(C)C1CC=C(C)CC1,bitter
9664,C=C(C)C1CC=C(C=NO)CC1,sweet
9665,C=C(C)C1CC=C(C=NO)CC1,bitter
9666,C=C(C)C1CC=C(C=NO)CC1,sour
9667,C=C(C)CCCC(C)CCOC(=O)CC(C)C,undefined
9668,C=C(C)CCCC(C)CCOC(=O)CC(C)C,bitter
9669,C=C(C)CCCC(C)CCOC(=O)CC(C)C,sweet
9670,C=C(C)CCCC(C)CCOC=O,undefined
9671,C=C(C)CCCC(C)CCOC=O,bitter
9672,C=C(C)CCCC(C)CCOC=O,sweet
9673,C=C1C(=O)C23CC1CC(O)C2C1(COC(C)=O)C(CCC(C)(C)C1C=O)OC3=O,bitter
9674,C=C1C(=O)C23CC1CC(O)C2C1(COC(C)=O)C(CCC(C)(C)C1C=O)OC3=O,undefined
9675,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet
9676,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,bitter
9677,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet
9678,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,bitter
9679,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1O)C3,sweet
9680,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1O)C3,bitter
9681,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,sweet
9682,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,bitter
9683,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet
9684,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,bitter
9685,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O)C3,sweet
9686,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O)C3,bitter
9687,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet
9688,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,bitter
9689,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OCC(O)C(O)C1O)C3,sweet
9690,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OCC(O)C(O)C1O)C3,bitter
9691,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet
9692,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,bitter
9693,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet
9694,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,bitter
9695,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet
9696,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,bitter
9697,C=C1CCC=C(C)CCC2C1CC2(C)C,sweet
9698,C=C1CCC=C(C)CCC2C1CC2(C)C,undefined
9699,C=C1CCC=C(C)CCC2C1CC2(C)C,bitter
9700,C=CC(=C)CCC=C(C)CCC=C(C)C,undefined
9701,C=CC(=C)CCC=C(C)CCC=C(C)C,sweet
9702,C=CC(C)(CCC=C(C)C)OC=O,undefined
9703,C=CC(C)(CCC=C(C)C)OC=O,bitter
9704,C=CC(C)(CCC=C(C)C)OC=O,sweet
9705,C=CC(C)(O)CCC=C(C)C,sweet
9706,C=CC(C)(O)CCC=C(C)C,undefined
9707,C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,sweet
9708,C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,bitter
9709,C=CC1(C)CCC(C(C)(C)O)O1,undefined
9710,C=CC1(C)CCC(C(C)(C)O)O1,sweet
9711,C=CCc1cc(OC)c2c(c1)OCO2,undefined
9712,C=CCc1cc(OC)c2c(c1)OCO2,bitter
9713,C=CCc1ccc(OC)c(OC)c1,bitter
9714,C=CCc1ccc(OC)c(OC)c1,sweet
9715,C=CCc1ccc(OC)cc1,sweet
9716,C=CCc1ccc(OC)cc1,undefined
9717,C=CCN=C=S,undefined
9718,C=CCN=C=S,bitter
9719,c1cc[nH]c1,bitter
9720,c1cc[nH]c1,sweet
9721,C1CCNC1,bitter
9722,C1CCNC1,undefined
9723,C1CCNCC1,bitter
9724,c1ccncc1,bitter
9725,c1ccncc1,sour
9726,C1CCNCC1,sweet
9727,C1CNCCN1,bitter
9728,c1cnccn1,bitter
9729,C1CNCCN1,undefined
9730,c1cnccn1,sweet
9731,CC(=CC(=O)O)C(=O)O,bitter
9732,CC(=CC(=O)O)C(=O)O,sour
9733,CC(=CCO)CCC1=C(C=O)CC(OC2OCC(O)C(O)C2O)C2C(C)(CO)CCCC12C,sweet
9734,CC(=CCO)CCC1=C(C=O)CC(OC2OCC(O)C(O)C2O)C2C(C)(CO)CCCC12C,bitter
9735,CC(=CCO)CCC1=C(CO)CC(OC2OCC(O)C(O)C2O)C2C(C)(CO)CCCC12C,sweet
9736,CC(=CCO)CCC1=C(CO)CC(OC2OCC(O)C(O)C2O)C2C(C)(CO)CCCC12C,bitter
9737,CC(=CCO)CCC1C(C)(O)CC(OC2OCC(O)C(O)C2O)C2C(C)(C)CC(O)CC21C,sweet
9738,CC(=CCO)CCC1C(C)(O)CC(OC2OCC(O)C(O)C2O)C2C(C)(C)CC(O)CC21C,bitter
9739,CC(=O)C=O,sweet
9740,CC(=O)C=O,sour
9741,CC(=O)c1c(O)cc(C)oc1=O,undefined
9742,CC(=O)c1c(O)cc(C)oc1=O,sour
9743,CC(=O)c1ccc(C)cc1,sweet
9744,CC(=O)c1ccc(C)cc1,bitter
9745,CC(=O)c1ccccc1,bitter
9746,CC(=O)c1ccccc1,sweet
9747,CC(=O)CCC(=O)O,sweet
9748,CC(=O)CCC(=O)O,sour
9749,CC(=O)CCC=C(C)C,bitter
9750,CC(=O)CCC=C(C)C,sweet
9751,CC(=O)OC(C)(C)C1CC=C(C)CC1,sweet
9752,CC(=O)OC(C)(C)C1CC=C(C)CC1,undefined
9753,CC(=O)OC(C)c1ccccc1,bitter
9754,CC(=O)OC(C)c1ccccc1,sweet
9755,CC(=O)OC1C(O)C(CO)OC1(CO)OC1OC(CO)C(O)C(O)C1O,sweet
9756,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,undefined
9757,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,bitter
9758,CC(=O)OC1CC2CCC1(C)C2(C)C,sweet
9759,CC(=O)OC1CC2CCC1(C)C2(C)C,undefined
9760,CC(=O)Oc1ccccc1C(=O)O,bitter
9761,CC(=O)Oc1ccccc1C(=O)O,sour
9762,CC(=O)OCC(C)C,bitter
9763,CC(=O)OCC(C)C,sweet
9764,CC(=O)OCC(Cc1ccccc1)NC(=O)C(N)CC(=O)O,undefined
9765,CC(=O)OCC(Cc1ccccc1)NC(=O)C(N)CC(=O)O,sweet
9766,CC(=O)OCC=C(C)CCC=C(C)C,bitter
9767,CC(=O)OCC=C(C)CCC=C(C)C,undefined
9768,CC(=O)OCC12C(CCC(C)(C)C1C=O)OC(=O)C13CC(CC(O)C12)C(C)C3=O,bitter
9769,CC(=O)OCC12C(CCC(C)(C)C1C=O)OC(=O)C13CC(CC(O)C12)C(C)C3=O,undefined
9770,CC(=O)OCc1ccc2c(c1)OCO2,bitter
9771,CC(=O)OCc1ccc2c(c1)OCO2,sweet
9772,CC(=O)OCc1ccccc1,undefined
9773,CC(=O)OCc1ccccc1,sweet
9774,CC(=O)OCc1ccccc1,bitter
9775,CC(=O)OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,undefined
9776,CC(=O)OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet
9777,CC(=O)OCCC(C)C,undefined
9778,CC(=O)OCCC(C)C,sweet
9779,CC(=O)OCCC(C)C,bitter
9780,CC(=O)OCCC(C)CCC=C(C)C,undefined
9781,CC(=O)OCCC(C)CCC=C(C)C,sweet
9782,CC(=O)OCCCc1ccccc1,sweet
9783,CC(=O)OCCCc1ccccc1,bitter
9784,CC(=O)S,undefined
9785,CC(=O)S,sour
9786,CC(C)(CO)C(O)C(=O)NCCC(=O)O,bitter
9787,CC(C)(CO)C(O)C(=O)NCCC(=O)O,sweet
9788,CC(C)=CC(=O)O,undefined
9789,CC(C)=CC(=O)O,sour
9790,CC(C)=CC1CC(C)CCO1,undefined
9791,CC(C)=CC1CC(C)CCO1,sweet
9792,CC(C)=CCC=C(C)C1CC=C(C)CC1,undefined
9793,CC(C)=CCC=C(C)C1CC=C(C)CC1,bitter
9794,CC(C)=CCCC(C)(O)C1CCC(C)=CC1=O,sweet
9795,CC(C)=CCCC(C)(O)C1CCC(C)=CC1=O,undefined
9796,CC(C)=CCCC(C)(O)C1CCC(C)=CC1=O,bitter
9797,CC(C)=CCCC(C)=CC=O,sweet
9798,CC(C)=CCCC(C)=CC=O,bitter
9799,CC(C)=CCCC(C)=CCNC(=O)C1CC1,umami
9800,CC(C)=CCCC(C)=CCNC(=O)C1CC1,undefined
9801,CC(C)=CCCC(C)=CCO,bitter
9802,CC(C)=CCCC(C)=CCO,sweet
9803,CC(C)=CCCC(C)=CCOC=O,bitter
9804,CC(C)=CCCC(C)=CCOC=O,undefined
9805,CC(C)=CCCC(C)CC=O,sweet
9806,CC(C)=CCCC(C)CC=O,undefined
9807,CC(C)=CCCC(C)CCO,bitter
9808,CC(C)=CCCC(C)CCO,undefined
9809,CC(C)=CCCC(C)CCO,sweet
9810,CC(C)C(=O)O,undefined
9811,CC(C)C(=O)O,sour
9812,CC(C)C(=O)OCCc1ccccc1,undefined
9813,CC(C)C(=O)OCCc1ccccc1,bitter
9814,CC(C)C(=O)OCCc1ccccc1,sweet
9815,CC(C)C(=O)OCCCc1ccccc1,sweet
9816,CC(C)C(=O)OCCCc1ccccc1,bitter
9817,CC(C)C(C(=O)O)S(=O)(=O)c1ccc(Br)cc1,bitter
9818,CC(C)C(C(=O)O)S(=O)(=O)c1ccc(Br)cc1,sweet
9819,CC(C)C(C(=O)O)S(=O)(=O)c1ccc(Cl)cc1,bitter
9820,CC(C)C(C(=O)O)S(=O)(=O)c1ccc(Cl)cc1,sweet
9821,CC(C)C(N)C(=O)O,sweet
9822,CC(C)C(N)C(=O)O,bitter
9823,CC(C)C(N)C(=O)O,undefined
9824,CC(C)c1ccc(C=O)cc1,sour
9825,CC(C)c1ccc(C=O)cc1,undefined
9826,CC(C)CC(=O)OC1CC(C)CCC1C(C)C,bitter
9827,CC(C)CC(=O)OC1CC(C)CCC1C(C)C,sweet
9828,CC(C)CC(=O)OCCc1ccccc1,sweet
9829,CC(C)CC(=O)OCCc1ccccc1,bitter
9830,CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)O,bitter
9831,CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)O,sweet
9832,CC(C)CC(N)C(=O)O,sweet
9833,CC(C)CC(N)C(=O)O,bitter
9834,CC(C)CC(NC(=O)C(N)CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)N1CCCC1C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O)C(C)O,bitter
9835,CC(C)CC=C(C=O)c1ccccc1,sweet
9836,CC(C)CC=C(C=O)c1ccccc1,bitter
9837,CC(C)CC1OCC(C)O1,sweet
9838,CC(C)CC1OCC(C)O1,sour
9839,CC(C)CCOC(=O)c1ccccc1O,bitter
9840,CC(C)CCOC(=O)c1ccccc1O,sweet
9841,CC(C)CCOC(=O)CCc1ccco1,sweet
9842,CC(C)CCOC(=O)CCc1ccco1,sour
9843,CC(C)COS(=O)(=O)NC1CCCCC1,sweet
9844,CC(C)COS(=O)(=O)NC1CCCCC1,bitter
9845,CC(C)OC(=O)C(C)NC(=O)C(N)C(=O)O,sweet
9846,CC(C)OC(=O)C(C)NC(=O)C(N)C(=O)O,undefined
9847,CC(C)OC1OC(COC2OCC(O)(CO)C2O)C(O)C(O)C1O,sweet
9848,CC(C)OC1OC(COC2OCC(O)(CO)C2O)C(O)C(O)C1O,bitter
9849,CC(C)OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl,undefined
9850,CC(C)OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl,sweet
9851,CC(C)OS(=O)(=O)NC1CCCCC1,sweet
9852,CC(C)OS(=O)(=O)NC1CCCCC1,bitter
9853,CC(CCC(OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,sweet
9854,CC(CCC(OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,bitter
9855,CC(CCC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(COC7OC(CO)C(O)C(O)C7O)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,sweet
9856,CC(CCC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(COC7OC(CO)C(O)C(O)C7O)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,bitter
9857,CC(N)C(=O)O,sweet
9858,CC(N)C(=O)O,undefined
9859,CC(N)C(=O)O,bitter
9860,CC(N)C(=O)OC(C)(C)C,sweet
9861,CC(N)C(=O)OC(C)(C)C,bitter
9862,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)CCC1(C)C,sweet
9863,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)CCC1(C)C,bitter
9864,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C,sweet
9865,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C,bitter
9866,CC(NC(=O)CC(N)C(=O)O)C(=O)NC1C(C)(C)SC1(C)C,undefined
9867,CC(NC(=O)CC(N)C(=O)O)C(=O)NC1C(C)(C)SC1(C)C,sweet
9868,CC(O)C(=O)O,sour
9869,CC(O)C(=O)O,undefined
9870,CC(O)C(=O)O,umami
9871,CC(O)C(N)C(=O)O,sweet
9872,CC(O)C(N)C(=O)O,sour
9873,CC(O)C(O)C(O)C(O)C=O,sweet
9874,CC(O)C(O)C(O)C(O)C=O,bitter
9875,CC(O)CO,sweet
9876,CC(O)CO,undefined
9877,CC(S)C(=O)O,undefined
9878,CC(S)C(=O)O,sour
9879,CC=C(C)C(=O)O,sweet
9880,CC=C(C)C(=O)O,undefined
9881,CC=C(C)C(=O)O,sour
9882,CC=C(C)CC=NO,sweet
9883,CC=C(C)CC=NO,bitter
9884,CC=CC=CC(=O)OC,undefined
9885,CC=CC=CC(=O)OC,sweet
9886,CC=CC=CC=CCCC=CC(=O)NCC(C)(C)O,undefined
9887,CC=CC=CC=CCCC=CC(=O)NCC(C)(C)O,sour
9888,CC=CC=CC=CCCC=CC(=O)NCC(C)(C)O,bitter
9889,CC=Cc1ccc(O)c(OC)c1,sweet
9890,CC=Cc1ccc(O)c(OC)c1,undefined
